	SubjectID1	SubjectID2	Group1	Group2	Distance
51	SS070	SS054	Sterile	Sterile	0.7846153846153846
52	SS070	SS059	Sterile	Sterile	0.8409090909090909
53	SS070	SS063	Sterile	Sterile	0.7816091954022989
54	SS070	SS066	Sterile	Sterile	0.7407407407407407
55	SS071	SS004	Sterile	Sterile	0.7368421052631579
56	SS071	SS016	Sterile	Sterile	0.7570093457943925
57	SS071	SS023	Sterile	Sterile	0.8333333333333334
58	SS071	SS031	Sterile	Sterile	0.8181818181818182
59	SS071	SS043	Sterile	Sterile	0.7526881720430108
60	SS071	SS047	Sterile	Sterile	0.5194805194805194
61	SS071	SS054	Sterile	Sterile	0.8518518518518519
62	SS071	SS059	Sterile	Sterile	0.410958904109589
63	SS071	SS063	Sterile	Sterile	0.7368421052631579
64	SS071	SS066	Sterile	Sterile	0.7659574468085106
65	SS071	SS070	Sterile	Sterile	0.8148148148148148
66	SS075	SS004	Sterile	Sterile	0.5833333333333334
67	SS075	SS016	Sterile	Sterile	0.4827586206896552
68	SS075	SS023	Sterile	Sterile	0.8888888888888888
69	SS075	SS031	Sterile	Sterile	0.7111111111111111
70	SS075	SS043	Sterile	Sterile	0.6781609195402298
71	SS075	SS047	Sterile	Sterile	0.7303370786516854
72	SS075	SS054	Sterile	Sterile	0.8354430379746836
73	SS075	SS059	Sterile	Sterile	0.7634408602150538
74	SS075	SS063	Sterile	Sterile	0.4936708860759494
75	SS075	SS066	Sterile	Sterile	0.6781609195402298
76	SS075	SS070	Sterile	Sterile	0.7662337662337663
77	SS075	SS071	Sterile	Sterile	0.7471264367816092
78	SS078	SS004	Sterile	Sterile	0.9090909090909091
79	SS078	SS016	Sterile	Sterile	0.9
80	SS078	SS023	Sterile	Sterile	0.9178082191780822
81	SS078	SS031	Sterile	Sterile	0.8829787234042553
82	SS078	SS043	Sterile	Sterile	0.8571428571428571
83	SS078	SS047	Sterile	Sterile	0.9148936170212766
84	SS078	SS054	Sterile	Sterile	0.603448275862069
85	SS078	SS059	Sterile	Sterile	0.9052631578947369
86	SS078	SS063	Sterile	Sterile	0.8865979381443299
87	SS078	SS066	Sterile	Sterile	0.8045977011494253
88	SS078	SS070	Sterile	Sterile	0.8333333333333334
89	SS078	SS071	Sterile	Sterile	0.898876404494382
