	SubjectID1	SubjectID2	Group1	Group2	Distance
205	SS076	SS082	Muck	Sterile	0.7286908626556396
206	SS076	SS083	Muck	Sterile	0.7088834047317505
207	SS076	SS087	Muck	Sterile	0.6601036190986633
208	SS076	SS094	Muck	Sterile	0.7934094071388245
209	SS090	SS004	Muck	Sterile	0.7456436157226562
210	SS090	SS016	Muck	Sterile	0.7045549750328064
211	SS090	SS023	Muck	Sterile	0.7301532030105591
212	SS090	SS031	Muck	Sterile	0.7342786192893982
213	SS090	SS043	Muck	Sterile	0.7045780420303345
214	SS090	SS047	Muck	Sterile	0.7258802652359009
215	SS090	SS054	Muck	Sterile	0.7127507925033569
216	SS090	SS059	Muck	Sterile	0.7168298363685608
217	SS090	SS063	Muck	Sterile	0.7160078883171082
218	SS090	SS066	Muck	Sterile	0.6637348532676697
219	SS090	SS070	Muck	Sterile	0.7449131011962891
220	SS090	SS071	Muck	Sterile	0.7442265152931213
221	SS090	SS075	Muck	Sterile	0.7301453351974487
222	SS090	SS078	Muck	Sterile	0.705613911151886
223	SS090	SS082	Muck	Sterile	0.7033853530883789
224	SS090	SS083	Muck	Sterile	0.7486204504966736
225	SS090	SS087	Muck	Sterile	0.7305269241333008
226	SS090	SS094	Muck	Sterile	0.7668033242225647
227	SS095	SS004	Muck	Sterile	0.6188891530036926
228	SS095	SS016	Muck	Sterile	0.6097012758255005
229	SS095	SS023	Muck	Sterile	0.7093153595924377
230	SS095	SS031	Muck	Sterile	0.6544733047485352
231	SS095	SS043	Muck	Sterile	0.6490563154220581
232	SS095	SS047	Muck	Sterile	0.6139549612998962
233	SS095	SS054	Muck	Sterile	0.6761642694473267
234	SS095	SS059	Muck	Sterile	0.6294973492622375
235	SS095	SS063	Muck	Sterile	0.6191047430038452
236	SS095	SS066	Muck	Sterile	0.6317404508590698
237	SS095	SS070	Muck	Sterile	0.6378983855247498
238	SS095	SS071	Muck	Sterile	0.6131068468093872
239	SS095	SS075	Muck	Sterile	0.604947030544281
240	SS095	SS078	Muck	Sterile	0.6940371990203857
241	SS095	SS082	Muck	Sterile	0.6727176904678345
242	SS095	SS083	Muck	Sterile	0.6516052484512329
243	SS095	SS087	Muck	Sterile	0.6374470591545105
244	SS095	SS094	Muck	Sterile	0.8312071561813354
0	SS055	SS051	Newborn	Newborn	0.5603209137916565
1	SS051	SS007	Newborn	Muck	0.6561442017555237
2	SS051	SS011	Newborn	Muck	0.6879626512527466
3	SS051	SS019	Newborn	Muck	0.7662894129753113
4	SS051	SS028	Newborn	Muck	0.6421586871147156
5	SS051	SS040	Newborn	Muck	0.6196975111961365
6	SS051	SS052	Newborn	Muck	0.7197327017784119
7	SS051	SS064	Newborn	Muck	0.6891348958015442
8	SS051	SS076	Newborn	Muck	0.6424493193626404
9	SS051	SS090	Newborn	Muck	0.751769483089447
10	SS051	SS095	Newborn	Muck	0.6376150250434875
11	SS055	SS007	Newborn	Muck	0.6267621517181396
12	SS055	SS011	Newborn	Muck	0.7221129536628723
13	SS055	SS019	Newborn	Muck	0.7049285173416138
14	SS055	SS028	Newborn	Muck	0.7087848782539368
15	SS055	SS040	Newborn	Muck	0.6668190956115723
16	SS055	SS052	Newborn	Muck	0.690955400466919
17	SS055	SS064	Newborn	Muck	0.6938121914863586
18	SS055	SS076	Newborn	Muck	0.7126187682151794
19	SS055	SS090	Newborn	Muck	0.6504165530204773
20	SS055	SS095	Newborn	Muck	0.6810492873191833
21	SS051	SS004	Newborn	Sterile	0.5833671689033508
22	SS051	SS016	Newborn	Sterile	0.5050365328788757
23	SS051	SS023	Newborn	Sterile	0.6461109519004822
24	SS051	SS031	Newborn	Sterile	0.5312440395355225
25	SS051	SS043	Newborn	Sterile	0.555402398109436
26	SS051	SS047	Newborn	Sterile	0.5605428218841553
