	SubjectID1	SubjectID2	Group1	Group2	Distance
191	SS031	SS090	Sterile	Muck	0.1972955167293549
192	SS031	SS095	Sterile	Muck	0.2105127573013306
193	SS043	SS007	Sterile	Muck	0.2592418789863586
194	SS043	SS011	Sterile	Muck	0.1867536008358002
195	SS043	SS019	Sterile	Muck	0.2609506249427795
196	SS043	SS028	Sterile	Muck	0.2491178959608078
197	SS043	SS040	Sterile	Muck	0.2483597993850708
198	SS043	SS052	Sterile	Muck	0.2579067349433899
199	SS043	SS064	Sterile	Muck	0.259539395570755
200	SS043	SS076	Sterile	Muck	0.2421795129776001
201	SS043	SS090	Sterile	Muck	0.2504982650279999
202	SS043	SS095	Sterile	Muck	0.1829070746898651
203	SS047	SS007	Sterile	Muck	0.1985673755407333
204	SS047	SS011	Sterile	Muck	0.06841502338647842
205	SS047	SS019	Sterile	Muck	0.1892597824335098
206	SS047	SS028	Sterile	Muck	0.1592331230640411
207	SS047	SS040	Sterile	Muck	0.1411358863115311
208	SS047	SS052	Sterile	Muck	0.1599931567907333
209	SS047	SS064	Sterile	Muck	0.1561480760574341
210	SS047	SS076	Sterile	Muck	0.1487529426813126
211	SS047	SS090	Sterile	Muck	0.1755182147026062
212	SS047	SS095	Sterile	Muck	0.07083244621753693
213	SS054	SS007	Sterile	Muck	0.06862914562225342
214	SS054	SS011	Sterile	Muck	0.211893618106842
215	SS054	SS019	Sterile	Muck	0.1727223694324493
216	SS054	SS028	Sterile	Muck	0.1314578652381897
217	SS054	SS040	Sterile	Muck	0.1247547194361687
218	SS054	SS052	Sterile	Muck	0.110194593667984
219	SS054	SS064	Sterile	Muck	0.09683197736740112
220	SS054	SS076	Sterile	Muck	0.107243649661541
221	SS054	SS090	Sterile	Muck	0.06872370094060898
222	SS054	SS095	Sterile	Muck	0.1819057166576385
223	SS059	SS007	Sterile	Muck	0.1900495141744614
224	SS059	SS011	Sterile	Muck	0.08258534222841263
225	SS059	SS019	Sterile	Muck	0.1831170618534088
226	SS059	SS028	Sterile	Muck	0.1736258566379547
227	SS059	SS040	Sterile	Muck	0.1603414714336395
228	SS059	SS052	Sterile	Muck	0.1816784739494324
229	SS059	SS064	Sterile	Muck	0.1773579567670822
230	SS059	SS076	Sterile	Muck	0.1623080968856812
231	SS059	SS090	Sterile	Muck	0.1883271038532257
232	SS059	SS095	Sterile	Muck	0.08125472068786621
233	SS063	SS007	Sterile	Muck	0.2393900454044342
234	SS063	SS011	Sterile	Muck	0.06398342549800873
235	SS063	SS019	Sterile	Muck	0.2447656691074371
236	SS063	SS028	Sterile	Muck	0.17049241065979
237	SS063	SS040	Sterile	Muck	0.1778717339038849
238	SS063	SS052	Sterile	Muck	0.1832173615694046
239	SS063	SS064	Sterile	Muck	0.194060206413269
240	SS063	SS076	Sterile	Muck	0.1976019293069839
241	SS063	SS090	Sterile	Muck	0.2220787853002548
242	SS063	SS095	Sterile	Muck	0.0799589604139328
243	SS066	SS007	Sterile	Muck	0.182939201593399
244	SS066	SS011	Sterile	Muck	0.1611510813236237
245	SS066	SS019	Sterile	Muck	0.1461504846811295
246	SS066	SS028	Sterile	Muck	0.2198774218559265
247	SS066	SS040	Sterile	Muck	0.1990272998809814
248	SS066	SS052	Sterile	Muck	0.2194162309169769
249	SS066	SS064	Sterile	Muck	0.2135201096534729
250	SS066	SS076	Sterile	Muck	0.1823017001152039
251	SS066	SS090	Sterile	Muck	0.1930237412452698
252	SS066	SS095	Sterile	Muck	0.150882288813591
253	SS070	SS007	Sterile	Muck	0.138187900185585
254	SS070	SS011	Sterile	Muck	0.14007768034935
255	SS070	SS019	Sterile	Muck	0.1617339551448822
256	SS070	SS028	Sterile	Muck	0.05786355584859848
257	SS070	SS040	Sterile	Muck	0.07839152961969376
258	SS070	SS052	Sterile	Muck	0.08969696611166
259	SS070	SS064	Sterile	Muck	0.09515418112277985
260	SS070	SS076	Sterile	Muck	0.09824740886688232
261	SS070	SS090	Sterile	Muck	0.1256310641765594
262	SS070	SS095	Sterile	Muck	0.1336191296577454
263	SS071	SS007	Sterile	Muck	0.2315885424613953
264	SS071	SS011	Sterile	Muck	0.08384957909584045
265	SS071	SS019	Sterile	Muck	0.2327667772769928
266	SS071	SS028	Sterile	Muck	0.1863863915205002
267	SS071	SS040	Sterile	Muck	0.1776035577058792
268	SS071	SS052	Sterile	Muck	0.1949767768383026
269	SS071	SS064	Sterile	Muck	0.1965524405241013
270	SS071	SS076	Sterile	Muck	0.195874035358429
271	SS071	SS090	Sterile	Muck	0.2211093753576279
272	SS071	SS095	Sterile	Muck	0.0969633013010025
273	SS075	SS007	Sterile	Muck	0.1978480815887451
274	SS075	SS011	Sterile	Muck	0.1338078379631042
275	SS075	SS019	Sterile	Muck	0.1783644706010818
276	SS075	SS028	Sterile	Muck	0.202838346362114
277	SS075	SS040	Sterile	Muck	0.1856009960174561
278	SS075	SS052	Sterile	Muck	0.2040825486183167
279	SS075	SS064	Sterile	Muck	0.1992153078317642
280	SS075	SS076	Sterile	Muck	0.1748970746994019
281	SS075	SS090	Sterile	Muck	0.1863933205604553
282	SS075	SS095	Sterile	Muck	0.1294505000114441
283	SS078	SS007	Sterile	Muck	0.05876943469047546
284	SS078	SS011	Sterile	Muck	0.2229401916265488
285	SS078	SS019	Sterile	Muck	0.1092661395668983
286	SS078	SS028	Sterile	Muck	0.1643857359886169
287	SS078	SS040	Sterile	Muck	0.1542618572711945
288	SS078	SS052	Sterile	Muck	0.1465292572975159
289	SS078	SS064	Sterile	Muck	0.1286740750074387
290	SS078	SS076	Sterile	Muck	0.1259478181600571
291	SS078	SS090	Sterile	Muck	0.1055323034524918
292	SS078	SS095	Sterile	Muck	0.1897267699241638
293	SS082	SS007	Sterile	Muck	0.1214684769511223
294	SS082	SS011	Sterile	Muck	0.1568781137466431
295	SS082	SS019	Sterile	Muck	0.1614551842212677
296	SS082	SS028	Sterile	Muck	0.09611526131629944
297	SS082	SS040	Sterile	Muck	0.08878371119499207
298	SS082	SS052	Sterile	Muck	0.08521575480699539
299	SS082	SS064	Sterile	Muck	0.08077841252088547
300	SS082	SS076	Sterile	Muck	0.08516678214073181
301	SS082	SS090	Sterile	Muck	0.1054503470659256
302	SS082	SS095	Sterile	Muck	0.1269468516111374
303	SS083	SS007	Sterile	Muck	0.2369997948408127
304	SS083	SS011	Sterile	Muck	0.09693174064159393
305	SS083	SS019	Sterile	Muck	0.2368185520172119
306	SS083	SS028	Sterile	Muck	0.1811909079551697
307	SS083	SS040	Sterile	Muck	0.1854390799999237
308	SS083	SS052	Sterile	Muck	0.1970165371894836
309	SS083	SS064	Sterile	Muck	0.2041856050491333
310	SS083	SS076	Sterile	Muck	0.1975263804197311
311	SS083	SS090	Sterile	Muck	0.2226903140544891
312	SS083	SS095	Sterile	Muck	0.1219308599829674
313	SS087	SS007	Sterile	Muck	0.2238025069236755
314	SS087	SS011	Sterile	Muck	0.08881209045648575
315	SS087	SS019	Sterile	Muck	0.2178678214550018
316	SS087	SS028	Sterile	Muck	0.1781861484050751
317	SS087	SS040	Sterile	Muck	0.1714628040790558
318	SS087	SS052	Sterile	Muck	0.1828644573688507
319	SS087	SS064	Sterile	Muck	0.1792143434286118
320	SS087	SS076	Sterile	Muck	0.1725364178419113
321	SS087	SS090	Sterile	Muck	0.1992783546447754
322	SS087	SS095	Sterile	Muck	0.07857382297515869
323	SS094	SS007	Sterile	Muck	0.2943037152290344
324	SS094	SS011	Sterile	Muck	0.2935353517532349
325	SS094	SS019	Sterile	Muck	0.3071630895137787
326	SS094	SS028	Sterile	Muck	0.2871240377426147
327	SS094	SS040	Sterile	Muck	0.2852550745010376
328	SS094	SS052	Sterile	Muck	0.2957848310470581
329	SS094	SS064	Sterile	Muck	0.2930195927619934
330	SS094	SS076	Sterile	Muck	0.284441739320755
331	SS094	SS090	Sterile	Muck	0.2854492664337158
332	SS094	SS095	Sterile	Muck	0.2676406502723694
333	SS004	SS051	Sterile	Newborn	0.06672109663486481
334	SS004	SS055	Sterile	Newborn	0.1728781759738922
335	SS016	SS051	Sterile	Newborn	0.0616840235888958
336	SS016	SS055	Sterile	Newborn	0.1604009568691254
337	SS023	SS051	Sterile	Newborn	0.1191389560699463
338	SS023	SS055	Sterile	Newborn	0.1754883229732513
339	SS031	SS051	Sterile	Newborn	0.1906096041202545
340	SS031	SS055	Sterile	Newborn	0.1539704352617264
341	SS043	SS051	Sterile	Newborn	0.159307450056076
342	SS043	SS055	Sterile	Newborn	0.1789529919624329
343	SS047	SS051	Sterile	Newborn	0.0873219221830368
344	SS047	SS055	Sterile	Newborn	0.1666983664035797
345	SS054	SS051	Sterile	Newborn	0.2076413780450821
346	SS054	SS055	Sterile	Newborn	0.2026625275611877
347	SS059	SS051	Sterile	Newborn	0.1025262475013733
348	SS059	SS055	Sterile	Newborn	0.1642545461654663
349	SS063	SS051	Sterile	Newborn	0.05345951020717621
350	SS063	SS055	Sterile	Newborn	0.2105641961097717
351	SS066	SS051	Sterile	Newborn	0.11687371134758
352	SS066	SS055	Sterile	Newborn	0.1332887709140778
353	SS070	SS051	Sterile	Newborn	0.1613113582134247
354	SS070	SS055	Sterile	Newborn	0.1914550811052322
355	SS071	SS051	Sterile	Newborn	0.1039685308933258
356	SS071	SS055	Sterile	Newborn	0.1647304743528366
357	SS075	SS051	Sterile	Newborn	0.07781461626291275
358	SS075	SS055	Sterile	Newborn	0.1534464359283447
359	SS078	SS051	Sterile	Newborn	0.2123603522777557
360	SS078	SS055	Sterile	Newborn	0.186117097735405
361	SS082	SS051	Sterile	Newborn	0.1672858595848083
362	SS082	SS055	Sterile	Newborn	0.1945641785860062
363	SS083	SS051	Sterile	Newborn	0.1317405104637146
364	SS083	SS055	Sterile	Newborn	0.1617913097143173
365	SS087	SS051	Sterile	Newborn	0.05582556128501892
366	SS087	SS055	Sterile	Newborn	0.1803725361824036
367	SS094	SS051	Sterile	Newborn	0.2867138683795929
368	SS094	SS055	Sterile	Newborn	0.2442210465669632
